"cond","faceid","firstfix","famfaceloc","resp","rt","id","ans","morph","block"
"m2","m2_10.jpg",0.7,"right","left",0.84489,5,"perc0","10","fam"
"f2","f2_10.jpg",0.7,"left","right",0.7283,5,"perc0","10","fam"
"m1","m1_10.jpg",0.7,"left","right",0.61148,5,"perc0","10","fam"
"m2","m2_50.jpg",0.7,"right","left",0.64569,5,"perc0","50","fam"
"f2","f2_80.jpg",0.5,"left","left",0.67907,5,"perc100","80","fam"
"m1","m1_50.jpg",0.5,"right","right",0.77806,5,"perc100","50","fam"
"m2","m2_70.jpg",0.7,"left","left",0.67826,5,"perc100","70","fam"
"m1","m1_80.jpg",0.5,"left","left",0.62824,5,"perc100","80","fam"
"f2","f2_40.jpg",0.5,"left","left",1.095,5,"perc100","40","fam"
"m1","m1_40.jpg",0.5,"right","left",0.72822,5,"perc0","40","fam"
"m2","m2_90.jpg",0.7,"left","left",0.61163,5,"perc100","90","fam"
"f2","f2_20.jpg",0.5,"left","right",0.74498,5,"perc0","20","fam"
"m1","m1_30.jpg",0.7,"left","right",0.67819,5,"perc0","30","fam"
"m2","m2_30.jpg",0.7,"left","right",0.79506,5,"perc0","30","fam"
"f2","f2_30.jpg",0.5,"right","left",0.61162,5,"perc0","30","fam"
"m1","m1_10.jpg",0.5,"right","left",0.47845,5,"perc0","10","fam"
"f2","f2_20.jpg",0.5,"right","left",0.56161,5,"perc0","20","fam"
"m2","m2_30.jpg",0.7,"right","right",1.2782,5,"perc100","30","fam"
"f2","f2_70.jpg",0.7,"left","left",0.59499,5,"perc100","70","fam"
"m2","m2_20.jpg",0.5,"left","right",0.81163,5,"perc0","20","fam"
"m1","m1_20.jpg",0.5,"left","right",0.67825,5,"perc0","20","fam"
"m2","m2_40.jpg",0.7,"left","right",1.0616,5,"perc0","40","fam"
"m1","m1_30.jpg",0.7,"right","left",0.61162,5,"perc0","30","fam"
"f2","f2_70.jpg",0.7,"right","right",1.0616,5,"perc100","70","fam"
"m2","m2_70.jpg",0.7,"right","right",0.7116,5,"perc100","70","fam"
"f2","f2_30.jpg",0.5,"left","right",0.61167,5,"perc0","30","fam"
"m1","m1_70.jpg",0.7,"right","right",0.66157,5,"perc100","70","fam"
"f2","f2_40.jpg",0.7,"right","left",1.0116,5,"perc0","40","fam"
"m1","m1_70.jpg",0.5,"left","left",0.59489,5,"perc100","70","fam"
"m2","m2_80.jpg",0.7,"left","left",0.54492,5,"perc100","80","fam"
"m1","m1_60.jpg",0.7,"left","left",0.77826,5,"perc100","60","fam"
"f2","f2_60.jpg",0.5,"right","right",0.77836,5,"perc100","60","fam"
